timestamp,label,battery_pct,drain_rate,gpu_temp,cpu_temp,wattage,fps,inference_ms,plugged,cpu_usage,hour_of_day
2026-02-28T13:04:48.383584,1,100,0.0,48.0,50.0,2.6,13.8,62.6,1,72.3,18
2026-02-28T13:04:48.431173,1,100,0.0,48.0,50.0,2.6,14.2,62.4,1,77.4,18
2026-02-28T13:04:48.483338,1,100,0.0,48.0,50.0,2.18,14.8,65.4,1,71.9,18
2026-02-28T13:04:48.528367,1,100,0.0,48.0,50.0,2.18,15.4,63.2,1,62.5,18
2026-02-28T13:04:48.573999,1,100,0.0,48.0,50.0,2.18,15.7,60.5,1,79.2,18
2026-02-28T13:04:48.619689,1,100,0.0,48.0,50.0,2.18,15.9,59.4,1,75.5,18
2026-02-28T13:04:48.685346,1,100,0.0,48.0,50.0,2.18,16.1,59.9,1,67.7,18
2026-02-28T13:04:48.737313,1,100,0.0,48.0,50.0,2.18,16.2,64.1,1,83.3,18
2026-02-28T13:04:48.782616,1,100,0.0,48.0,50.0,2.18,16.3,61.8,1,77.1,18
2026-02-28T13:04:48.827210,1,100,0.0,48.0,50.0,2.18,16.3,59.0,1,75.0,18
2026-02-28T13:04:48.874819,1,100,0.0,48.0,50.0,2.18,16.4,58.7,1,72.9,18
2026-02-28T13:04:48.928767,1,100,0.0,48.0,50.0,2.18,16.3,63.1,1,83.7,18
2026-02-28T13:04:48.973434,1,100,0.0,48.0,50.0,2.1,16.3,60.5,1,81.6,18
2026-02-28T13:04:49.043217,1,100,0.0,48.0,50.0,2.1,16.3,65.0,1,95.1,18
2026-02-28T13:04:49.100513,1,100,0.0,48.0,50.0,2.1,16.1,73.6,1,94.0,18
2026-02-28T13:04:49.146833,1,100,0.0,48.0,50.0,2.1,16.0,72.2,1,98.0,18
2026-02-28T13:04:49.198902,1,100,0.0,48.0,50.0,2.1,15.9,78.2,1,85.9,18
2026-02-28T13:04:49.240376,1,100,0.0,48.0,50.0,2.1,15.8,69.4,1,90.9,18
2026-02-28T13:04:49.283118,1,100,0.0,48.0,50.0,2.1,15.8,64.7,1,70.5,18
2026-02-28T13:04:49.345651,1,100,0.0,48.0,50.0,2.1,15.8,63.6,1,79.7,18
2026-02-28T13:04:49.434824,1,100,0.0,48.0,50.0,2.1,15.7,78.0,1,72.9,18
2026-02-28T13:04:49.438724,1,100,0.0,48.0,50.0,2.1,15.5,83.4,1,0.0,18
2026-02-28T13:04:49.507534,1,100,0.0,48.0,50.0,2.13,15.4,64.7,1,68.8,18
2026-02-28T13:04:49.547391,1,100,0.0,48.0,50.0,2.13,15.4,73.4,1,84.3,18
2026-02-28T13:04:49.591770,1,100,0.0,48.0,50.0,2.13,15.3,70.6,1,69.4,18
2026-02-28T13:04:49.633908,1,100,0.0,48.0,50.0,2.13,15.3,64.8,1,68.8,18
2026-02-28T13:04:49.691825,1,100,0.0,48.0,50.0,2.13,15.3,56.1,1,69.8,18
2026-02-28T13:04:49.747132,1,100,0.0,48.0,50.0,2.13,15.3,65.4,1,67.2,18
2026-02-28T13:04:49.794209,1,100,0.0,48.0,50.0,2.13,15.3,64.8,1,78.4,18
2026-02-28T13:04:49.841586,1,100,0.0,48.0,50.0,2.13,15.2,64.1,1,77.6,18
2026-02-28T13:04:49.892398,1,100,0.0,48.0,50.0,2.13,15.2,65.9,1,89.8,18
2026-02-28T13:04:49.934792,1,100,0.0,48.0,50.0,2.13,15.2,62.0,1,91.7,18
2026-02-28T13:04:49.980549,1,100,0.0,48.0,50.0,2.11,15.2,59.8,1,77.1,18
2026-02-28T13:04:50.050579,1,100,0.0,48.0,50.0,2.11,15.2,65.3,1,77.0,18
2026-02-28T13:04:50.096510,1,100,0.0,48.0,50.0,2.11,15.2,64.0,1,59.6,18
2026-02-28T13:04:50.140602,1,100,0.0,48.0,50.0,2.11,15.2,60.1,1,70.8,18
2026-02-28T13:04:50.189888,1,100,0.0,48.0,50.0,2.11,15.2,59.6,1,77.6,18
2026-02-28T13:04:50.234234,1,100,0.0,48.0,50.0,2.11,15.2,59.0,1,62.5,18
2026-02-28T13:04:50.282933,1,100,0.0,48.0,50.0,2.11,15.2,58.6,1,65.3,18
2026-02-28T13:04:50.346248,1,100,0.0,48.0,50.0,2.11,15.3,57.1,1,84.6,18
2026-02-28T13:04:50.401858,1,100,0.0,48.0,50.0,2.11,15.2,63.2,1,92.3,18
2026-02-28T13:04:50.450671,1,100,0.0,48.0,50.0,2.11,15.2,64.0,1,85.4,18
2026-02-28T13:04:50.499025,1,100,0.0,48.0,50.0,2.17,15.2,64.2,1,79.2,18
2026-02-28T13:04:50.548595,1,100,0.0,48.0,50.0,2.17,15.2,66.2,1,79.2,18
2026-02-28T13:04:50.592380,1,100,0.0,48.0,50.0,2.17,15.3,63.2,1,83.7,18
2026-02-28T13:04:50.638063,1,100,0.0,48.0,50.0,2.17,15.3,61.2,1,71.1,18
2026-02-28T13:04:50.705713,1,100,0.0,48.0,50.0,2.17,15.5,63.5,1,64.3,18
2026-02-28T13:04:50.757034,1,100,0.0,48.0,50.0,2.17,15.5,67.6,1,72.9,18
2026-02-28T13:04:50.799219,1,100,0.0,48.0,50.0,2.17,15.5,62.6,1,79.2,18
2026-02-28T13:04:50.849482,1,100,0.0,48.0,50.0,2.17,15.5,64.8,1,77.1,18
2026-02-28T13:04:50.898814,1,100,0.0,48.0,50.0,2.17,15.6,65.2,1,71.4,18
2026-02-28T13:04:50.943602,1,100,0.0,48.0,50.0,2.17,15.8,62.2,1,81.2,18
2026-02-28T13:04:51.009030,1,100,0.0,48.0,50.0,2.28,15.8,63.5,1,87.7,18
2026-02-28T13:04:51.061081,1,100,0.0,48.0,50.0,2.28,15.8,66.5,1,89.4,18
2026-02-28T13:04:51.107079,1,100,0.0,48.0,50.0,2.28,15.9,64.7,1,86.0,18
2026-02-28T13:04:51.155957,1,100,0.0,48.0,50.0,2.28,15.9,66.2,1,79.2,18
2026-02-28T13:04:51.199910,1,100,0.0,48.0,50.0,2.28,15.8,63.3,1,83.7,18
2026-02-28T13:04:51.248168,1,100,0.0,48.0,50.0,2.28,15.8,63.1,1,75.0,18
2026-02-28T13:04:51.292391,1,100,0.0,48.0,50.0,2.28,15.9,59.7,1,68.0,18
2026-02-28T13:04:51.357679,1,100,0.0,48.0,50.0,2.28,15.9,61.0,1,67.2,18
2026-02-28T13:04:51.408584,1,100,0.0,48.0,50.0,2.28,15.9,64.1,1,67.3,18
2026-02-28T13:04:51.457179,1,100,0.0,48.0,50.0,2.28,15.9,62.9,1,70.8,18
2026-02-28T13:04:51.500972,1,100,0.0,48.0,50.0,2.42,15.9,61.3,1,69.4,18
2026-02-28T13:04:51.550799,1,100,0.0,48.0,50.0,2.42,15.9,60.0,1,81.2,18
2026-02-28T13:04:51.613910,1,100,0.0,48.0,50.0,2.42,15.9,68.2,1,86.6,18
2026-02-28T13:04:51.673251,1,100,0.0,48.0,50.0,2.42,15.7,87.9,1,87.7,18
2026-02-28T13:04:51.721262,1,100,0.0,48.0,50.0,2.42,15.6,66.7,1,85.7,18
2026-02-28T13:04:51.763707,1,100,0.0,48.0,50.0,2.42,15.5,66.7,1,73.9,18
2026-02-28T13:04:51.811379,1,100,0.0,48.0,50.0,2.42,15.5,65.8,1,66.7,18
2026-02-28T13:04:51.859540,1,100,0.0,48.0,50.0,2.42,15.4,65.9,1,60.0,18
2026-02-28T13:04:51.899143,1,100,0.0,48.0,50.0,2.42,15.5,58.0,1,71.9,18
2026-02-28T13:04:51.950266,1,100,0.0,48.0,50.0,2.42,15.5,61.0,1,68.8,18
2026-02-28T13:04:52.012390,1,100,0.0,48.0,50.0,2.4,15.5,59.4,1,55.9,18
2026-02-28T13:04:52.055428,1,100,0.0,48.0,50.0,2.4,15.6,55.3,1,56.2,18
2026-02-28T13:04:52.109660,1,100,0.0,48.0,50.0,2.4,15.6,61.4,1,70.3,18
2026-02-28T13:04:52.158132,1,100,0.0,48.0,50.0,2.4,15.6,61.1,1,68.8,18
2026-02-28T13:04:52.204483,1,100,0.0,48.0,50.0,2.4,15.7,60.3,1,59.2,18
2026-02-28T13:04:52.248495,1,100,0.0,48.0,50.0,2.4,15.7,57.1,1,69.6,18
2026-02-28T13:04:52.288724,1,100,0.0,48.0,50.0,2.4,15.9,49.3,1,50.0,18
2026-02-28T13:04:52.393032,1,100,0.0,48.0,50.0,2.4,15.7,83.6,1,65.1,18
2026-02-28T13:04:52.397878,1,100,0.0,48.0,50.0,2.4,15.5,91.6,1,0.0,18
2026-02-28T13:04:52.472715,1,100,0.0,48.0,50.0,2.4,15.2,97.9,1,0.0,18
2026-02-28T13:04:52.486368,1,100,0.0,48.0,50.0,2.35,15.1,83.3,1,69.6,18
2026-02-28T13:04:52.527232,1,100,0.0,48.0,50.0,2.35,15.0,74.7,1,65.2,18
2026-02-28T13:04:52.551191,1,100,0.0,48.0,50.0,2.35,15.1,53.8,1,55.6,18
2026-02-28T13:04:52.605284,1,100,0.0,48.0,50.0,2.35,15.1,60.0,1,67.7,18
2026-02-28T13:04:52.649235,1,100,0.0,48.0,50.0,2.35,15.2,56.6,1,54.8,18
2026-02-28T13:04:52.721409,1,100,0.0,48.0,50.0,2.35,15.1,65.8,1,65.8,18
2026-02-28T13:04:52.772200,1,100,0.0,48.0,50.0,2.35,15.1,66.1,1,64.0,18
2026-02-28T13:04:52.816006,1,100,0.0,48.0,50.0,2.35,15.1,62.5,1,80.0,18
2026-02-28T13:04:52.860958,1,100,0.0,48.0,50.0,2.35,15.1,60.7,1,83.3,18
2026-02-28T13:04:52.904036,1,100,0.0,48.0,50.0,2.35,15.2,55.7,1,56.2,18
2026-02-28T13:04:52.957525,1,100,0.0,48.0,50.0,2.35,15.2,60.1,1,100.0,18
2026-02-28T13:04:53.022304,1,100,0.0,48.0,50.0,2.43,15.2,58.9,1,71.0,18
2026-02-28T13:04:53.099807,1,100,0.0,48.0,50.0,2.43,15.0,88.4,1,70.2,18
2026-02-28T13:04:53.104474,1,100,0.0,48.0,50.0,2.43,15.0,93.8,1,72.6,18
2026-02-28T13:04:53.136778,1,100,0.0,48.0,50.0,2.43,14.9,79.9,1,59.5,18
2026-02-28T13:04:53.181661,1,100,0.0,48.0,50.0,2.43,14.9,66.9,1,62.5,18
2026-02-28T13:04:53.221642,1,100,0.0,48.0,50.0,2.43,14.9,69.2,1,85.7,18
2026-02-28T13:04:53.269844,1,100,0.0,48.0,50.0,2.43,14.9,67.5,1,75.0,18
2026-02-28T13:04:53.309601,1,100,0.0,48.0,50.0,2.43,14.8,61.1,1,60.4,18
2026-02-28T13:04:53.366119,1,100,0.0,48.0,50.0,2.43,14.9,54.6,1,60.4,18
2026-02-28T13:04:53.419318,1,100,0.0,48.0,50.0,2.43,14.9,59.2,1,70.3,18
2026-02-28T13:04:53.468490,1,100,0.0,48.0,50.0,2.43,14.9,59.0,1,60.4,18
2026-02-28T13:04:53.517419,1,100,0.0,48.0,50.0,2.38,14.9,59.3,1,59.2,18
2026-02-28T13:04:53.566481,1,100,0.0,48.0,50.0,2.38,14.9,61.8,1,65.3,18
2026-02-28T13:04:53.612414,1,100,0.0,48.0,50.0,2.38,14.9,60.2,1,63.8,18
2026-02-28T13:04:53.704617,1,100,0.0,48.0,50.0,2.38,14.7,83.8,1,67.0,18
2026-02-28T13:04:53.709569,1,100,0.0,48.0,50.0,2.38,14.4,89.9,1,69.1,18
2026-02-28T13:04:53.748972,1,100,0.0,48.0,50.0,2.38,14.4,82.4,1,73.1,18
2026-02-28T13:04:53.792194,1,100,0.0,48.0,50.0,2.38,14.5,72.1,1,73.9,18
2026-02-28T13:04:53.836497,1,100,0.0,48.0,50.0,2.38,14.7,73.1,1,54.3,18
2026-02-28T13:04:53.871767,1,100,0.0,48.0,50.0,2.38,14.9,62.8,1,73.9,18
2026-02-28T13:04:53.918482,1,100,0.0,48.0,50.0,2.38,15.0,59.7,1,78.7,18
2026-02-28T13:04:53.969332,1,100,0.0,48.0,50.0,2.38,14.9,63.6,1,60.0,18
2026-02-28T13:04:54.028797,1,100,0.0,48.0,50.0,2.28,14.9,59.3,1,63.6,18
2026-02-28T13:04:54.073563,1,100,0.0,48.0,50.0,2.28,14.9,58.0,1,57.4,18
2026-02-28T13:04:54.125201,1,100,0.0,48.0,50.0,2.28,14.9,59.3,1,69.4,18
2026-02-28T13:04:54.168074,1,100,0.0,48.0,50.0,2.28,15.0,56.1,1,65.9,18
2026-02-28T13:04:54.224407,1,100,0.0,48.0,50.0,2.28,15.0,62.8,1,63.5,18
2026-02-28T13:04:54.276367,1,100,0.0,48.0,50.0,2.28,15.0,64.8,1,68.2,18
2026-02-28T13:04:54.337269,1,100,0.0,48.0,50.0,2.28,14.7,79.0,1,67.4,18
2026-02-28T13:04:54.337469,1,100,0.0,48.0,50.0,2.28,14.8,77.3,1,72.9,18
2026-02-28T13:04:54.385151,1,100,0.0,48.0,50.0,2.28,14.6,63.5,1,61.9,18
2026-02-28T13:04:54.430608,1,100,0.0,48.0,50.0,2.28,14.8,61.8,1,61.8,18
2026-02-28T13:04:54.477321,1,100,0.0,48.0,50.0,2.11,15.1,59.7,1,78.3,18
2026-02-28T13:04:54.520497,1,100,0.0,48.0,50.0,2.11,15.3,56.6,1,71.4,18
2026-02-28T13:04:54.572031,1,100,0.0,48.0,50.0,2.11,15.3,60.4,1,62.7,18
2026-02-28T13:04:54.619665,1,100,0.0,48.0,50.0,2.11,15.4,59.5,1,57.9,18
2026-02-28T13:04:54.688424,1,100,0.0,48.0,50.0,2.11,15.4,62.7,1,60.9,18
2026-02-28T13:04:54.732512,1,100,0.0,48.0,50.0,2.11,15.4,59.6,1,72.9,18
2026-02-28T13:04:54.786137,1,100,0.0,48.0,50.0,2.11,15.4,63.9,1,74.0,18
2026-02-28T13:04:54.837309,1,100,0.0,48.0,50.0,2.11,15.3,66.8,1,75.5,18
2026-02-28T13:04:54.880147,1,100,0.0,48.0,50.0,2.11,15.3,61.1,1,64.6,18
2026-02-28T13:04:54.956253,1,100,0.0,48.0,50.0,2.11,15.1,87.9,1,69.3,18
2026-02-28T13:04:54.961562,1,100,0.0,48.0,50.0,2.11,14.8,93.9,1,85.2,18
2026-02-28T13:04:54.998035,1,100,0.0,48.0,50.0,2.21,14.7,82.6,1,81.2,18
2026-02-28T13:04:55.043228,1,100,0.0,48.0,50.0,2.21,14.8,66.0,1,66.7,18
2026-02-28T13:04:55.091128,1,100,0.0,48.0,50.0,2.21,15.0,63.9,1,73.5,18
2026-02-28T13:04:55.167141,1,100,0.0,48.0,50.0,2.21,14.9,90.0,1,86.6,18
2026-02-28T13:04:55.203845,1,100,0.0,48.0,50.0,2.21,14.9,83.3,1,76.5,18
2026-02-28T13:04:55.249516,1,100,0.0,48.0,50.0,2.21,14.9,72.0,1,87.8,18
2026-02-28T13:04:55.283841,1,100,0.0,48.0,50.0,2.21,14.8,67.3,1,67.7,18
2026-02-28T13:04:55.331186,1,100,0.0,48.0,50.0,2.21,14.8,65.1,1,59.6,18
2026-02-28T13:04:55.389944,1,100,0.0,48.0,50.0,2.21,14.8,60.2,1,56.2,18
2026-02-28T13:04:55.433886,1,100,0.0,48.0,50.0,2.21,14.8,56.7,1,58.0,18
2026-02-28T13:04:55.487146,1,100,0.0,48.0,50.0,2.42,14.8,61.5,1,77.1,18
2026-02-28T13:04:55.564038,1,100,0.0,48.0,50.0,2.42,14.6,87.0,1,72.9,18
2026-02-28T13:04:55.568249,1,100,0.0,48.0,50.0,2.42,14.3,93.8,1,76.8,18
2026-02-28T13:04:55.597434,1,100,0.0,48.0,50.0,2.42,14.3,77.0,1,84.4,18
2026-02-28T13:04:55.642730,1,100,0.0,48.0,50.0,2.42,14.2,66.1,1,79.5,18
2026-02-28T13:04:55.699767,1,100,0.0,48.0,50.0,2.42,14.3,64.8,1,63.1,18
2026-02-28T13:04:55.740094,1,100,0.0,48.0,50.0,2.42,14.5,60.3,1,59.4,18
2026-02-28T13:04:55.790208,1,100,0.0,48.0,50.0,2.42,14.5,61.4,1,64.2,18
2026-02-28T13:04:55.842766,1,100,0.0,48.0,50.0,2.42,14.5,63.9,1,67.7,18
2026-02-28T13:04:55.888544,1,100,0.0,48.0,50.0,2.42,14.4,63.4,1,68.8,18
2026-02-28T13:04:55.938642,1,100,0.0,48.0,50.0,2.42,14.4,64.1,1,68.8,18
2026-02-28T13:04:55.978915,1,100,0.0,48.0,50.0,2.38,14.4,58.2,1,70.6,18
2026-02-28T13:04:56.043909,1,100,0.0,48.0,50.0,2.38,14.4,59.8,1,59.1,18
2026-02-28T13:04:56.094934,1,100,0.0,48.0,50.0,2.38,14.4,61.0,1,64.6,18
2026-02-28T13:04:56.172189,1,100,0.0,48.0,50.0,2.38,14.0,90.8,1,67.4,18
2026-02-28T13:04:56.172378,1,100,0.0,48.0,50.0,2.38,14.2,87.2,1,67.5,18
2026-02-28T13:04:56.204973,1,100,0.0,48.0,50.0,2.38,14.0,75.1,1,69.7,18
2026-02-28T13:04:56.244396,1,100,0.0,48.0,50.0,2.38,14.0,64.7,1,66.7,18
2026-02-28T13:04:56.289463,1,100,0.0,48.0,50.0,2.38,14.1,64.2,1,71.4,18
2026-02-28T13:04:56.348995,1,100,0.0,48.0,50.0,2.38,14.4,58.4,1,63.3,18
2026-02-28T13:04:56.405548,1,100,0.0,48.0,50.0,2.38,14.5,67.1,1,62.5,18
2026-02-28T13:04:56.445962,1,100,0.0,48.0,50.0,2.38,14.5,61.9,1,60.0,18
2026-02-28T13:04:56.495883,1,100,0.0,48.0,50.0,2.15,14.5,63.4,1,68.3,18
2026-02-28T13:04:56.540580,1,100,0.0,48.0,50.0,2.15,14.7,60.4,1,63.9,18
2026-02-28T13:04:56.591870,1,100,0.0,48.0,50.0,2.15,14.9,60.7,1,54.8,18
2026-02-28T13:04:56.633801,1,100,0.0,48.0,50.0,2.15,15.0,57.3,1,52.9,18
2026-02-28T13:04:56.703897,1,100,0.0,48.0,50.0,2.15,15.0,61.7,1,55.6,18
2026-02-28T13:04:56.773758,1,100,0.0,48.0,50.0,2.15,14.9,81.3,1,61.9,18
2026-02-28T13:04:56.780050,1,100,0.0,48.0,50.0,2.15,14.7,89.3,1,65.9,18
2026-02-28T13:04:56.817915,1,100,0.0,48.0,50.0,2.15,14.6,72.8,1,84.4,18
2026-02-28T13:04:56.859676,1,100,0.0,48.0,50.0,2.15,14.5,72.2,1,83.0,18
2026-02-28T13:04:56.911947,1,100,0.0,48.0,50.0,2.15,14.7,62.3,1,67.3,18
2026-02-28T13:04:56.946509,1,100,0.0,48.0,50.0,2.15,14.9,65.9,1,68.8,18
2026-02-28T13:04:56.992311,1,100,0.0,48.0,50.0,2.05,15.0,63.1,1,56.0,18
2026-02-28T13:04:57.052773,1,100,0.0,48.0,50.0,2.05,15.0,59.4,1,73.3,18
2026-02-28T13:04:57.106009,1,100,0.0,48.0,50.0,2.05,15.0,65.3,1,61.2,18
2026-02-28T13:04:57.148482,1,100,0.0,48.0,50.0,2.05,15.0,58.9,1,56.2,18
2026-02-28T13:04:57.200073,1,100,0.0,48.0,50.0,2.05,15.0,62.7,1,67.2,18
2026-02-28T13:04:57.244073,1,100,0.0,48.0,50.0,2.05,15.1,59.7,1,74.4,18
2026-02-28T13:04:57.295405,1,100,0.0,48.0,50.0,2.05,15.1,62.4,1,56.9,18
2026-02-28T13:04:57.385220,1,100,0.0,48.0,50.0,2.05,14.9,84.2,1,61.0,18
2026-02-28T13:04:57.390383,1,100,0.0,48.0,50.0,2.05,14.7,91.9,1,66.8,18
2026-02-28T13:04:57.426208,1,100,0.0,48.0,50.0,2.05,14.5,80.5,1,50.0,18
2026-02-28T13:04:57.464220,1,100,0.0,48.0,50.0,2.05,14.5,69.4,1,67.3,18
2026-02-28T13:04:57.511122,1,100,0.0,48.0,50.0,1.96,14.6,69.3,1,73.5,18
2026-02-28T13:04:57.554180,1,100,0.0,48.0,50.0,1.96,14.8,65.0,1,63.6,18
2026-02-28T13:04:57.595487,1,100,0.0,48.0,50.0,1.96,14.9,59.7,1,68.2,18
2026-02-28T13:04:57.642140,1,100,0.0,48.0,50.0,1.96,14.9,57.5,1,51.9,18
2026-02-28T13:04:57.711636,1,100,0.0,48.0,50.0,1.96,15.0,61.7,1,67.2,18
2026-02-28T13:04:57.765712,1,100,0.0,48.0,50.0,1.96,14.9,68.3,1,66.7,18
2026-02-28T13:04:57.810435,1,100,0.0,48.0,50.0,1.96,14.9,64.1,1,61.2,18
2026-02-28T13:04:57.853006,1,100,0.0,48.0,50.0,1.96,14.9,60.8,1,56.2,18
2026-02-28T13:04:57.897121,1,100,0.0,48.0,50.0,1.96,15.0,56.4,1,60.4,18
2026-02-28T13:04:57.950046,1,100,0.0,48.0,50.0,1.96,15.0,60.9,1,59.4,18
2026-02-28T13:04:58.020408,1,100,0.0,48.0,50.0,2.04,14.8,80.7,1,64.1,18
2026-02-28T13:04:58.023124,1,100,0.0,48.0,50.0,2.04,14.6,85.1,1,62.9,18
2026-02-28T13:04:58.068268,1,100,0.0,48.0,50.0,2.04,14.6,68.4,1,64.6,18
2026-02-28T13:04:58.114114,1,100,0.0,48.0,50.0,2.04,14.7,64.9,1,82.0,18
2026-02-28T13:04:58.161157,1,100,0.0,48.0,50.0,2.04,14.9,64.1,1,71.4,18
2026-02-28T13:04:58.208146,1,100,0.0,48.0,50.0,2.04,14.9,63.4,1,67.3,18
2026-02-28T13:04:58.256122,1,100,0.0,48.0,50.0,2.04,15.0,64.5,1,72.3,18
2026-02-28T13:04:58.301528,1,100,0.0,48.0,50.0,2.04,15.0,59.8,1,70.8,18
2026-02-28T13:04:58.367929,1,100,0.0,48.0,50.0,2.04,15.0,63.1,1,62.7,18
2026-02-28T13:04:58.407072,1,100,0.0,48.0,50.0,2.04,15.1,54.8,1,73.3,18
2026-02-28T13:04:58.455041,1,100,0.0,48.0,50.0,2.04,15.1,55.1,1,58.0,18
2026-02-28T13:04:58.506186,1,100,0.0,48.0,50.0,2.15,15.2,58.1,1,58.0,18
2026-02-28T13:04:58.557798,1,100,0.0,48.0,50.0,2.15,15.2,59.3,1,71.4,18
2026-02-28T13:04:58.632714,1,100,0.0,48.0,50.0,2.15,15.0,82.2,1,77.6,18
2026-02-28T13:04:58.636470,1,100,0.0,48.0,50.0,2.15,14.8,88.5,1,69.5,18
2026-02-28T13:04:58.669244,1,100,0.0,48.0,50.0,2.15,14.7,73.7,1,85.7,18
2026-02-28T13:04:58.725528,1,100,0.0,48.0,50.0,2.15,14.9,68.3,1,73.5,18
2026-02-28T13:04:58.772123,1,100,0.0,48.0,50.0,2.15,15.0,68.5,1,87.8,18
2026-02-28T13:04:58.819179,1,100,0.0,48.0,50.0,2.15,15.1,65.4,1,85.7,18
2026-02-28T13:04:58.862324,1,100,0.0,48.0,50.0,2.15,15.2,59.7,1,71.4,18
2026-02-28T13:04:58.922172,1,100,0.0,48.0,50.0,2.15,15.2,69.0,1,75.8,18
2026-02-28T13:04:58.977589,1,100,0.0,48.0,50.0,2.19,15.1,78.2,1,85.7,18
2026-02-28T13:04:59.046006,1,100,0.0,48.0,50.0,2.19,15.0,80.5,1,87.8,18
2026-02-28T13:04:59.118696,1,100,0.0,48.0,50.0,2.19,14.6,108.5,1,100.0,18
2026-02-28T13:04:59.158875,1,100,0.0,48.0,50.0,2.19,14.4,92.9,1,93.9,18
2026-02-28T13:04:59.229559,1,100,0.0,48.0,50.0,2.19,14.2,99.2,1,97.6,18
2026-02-28T13:04:59.278142,1,100,0.0,48.0,50.0,2.19,13.8,120.1,1,87.6,18
2026-02-28T13:04:59.309792,1,100,0.0,48.0,50.0,2.19,13.5,103.9,1,96.3,18
2026-02-28T13:04:59.350440,1,100,0.0,48.0,50.0,2.19,13.3,96.6,1,93.9,18
2026-02-28T13:04:59.408104,1,100,0.0,48.0,50.0,2.19,13.1,87.0,1,98.5,18
2026-02-28T13:04:59.449382,1,100,0.0,48.0,50.0,2.19,13.1,87.0,1,89.6,18
2026-02-28T13:04:59.503949,1,100,0.0,49.0,50.0,2.42,13.1,82.6,1,82.0,18
2026-02-28T13:04:59.548757,1,100,0.0,49.0,50.0,2.42,13.0,88.0,1,100.0,18
2026-02-28T13:04:59.606772,1,100,0.0,49.0,50.0,2.42,12.9,91.4,1,95.6,18
2026-02-28T13:04:59.651820,1,100,0.0,49.0,50.0,2.42,12.7,88.3,1,100.0,18
2026-02-28T13:04:59.699574,1,100,0.0,49.0,50.0,2.42,12.6,80.9,1,96.5,18
2026-02-28T13:04:59.753855,1,100,0.0,49.0,50.0,2.42,12.5,81.5,1,83.3,18
2026-02-28T13:04:59.795682,1,100,0.0,49.0,50.0,2.42,12.4,79.0,1,88.7,18
2026-02-28T13:04:59.849300,1,100,0.0,49.0,50.0,2.42,12.3,83.0,1,91.7,18
2026-02-28T13:04:59.933919,1,100,0.0,49.0,50.0,2.42,12.0,118.5,1,97.9,18
2026-02-28T13:04:59.956350,1,100,0.0,49.0,50.0,2.42,11.6,143.0,1,93.8,18
2026-02-28T13:04:59.994935,1,100,0.0,49.0,50.0,2.67,11.3,131.9,1,85.9,18
2026-02-28T13:05:00.035319,1,100,0.0,49.0,50.0,2.67,11.2,91.3,1,91.2,18
2026-02-28T13:05:00.081660,1,100,0.0,49.0,50.0,2.67,11.2,76.7,1,84.0,18
2026-02-28T13:05:00.125136,1,100,0.0,49.0,50.0,2.67,11.2,79.4,1,81.6,18
2026-02-28T13:05:00.165498,1,100,0.0,49.0,50.0,2.67,11.2,74.5,1,88.2,18
2026-02-28T13:05:00.210698,1,100,0.0,49.0,50.0,2.67,11.2,75.4,1,92.0,18
2026-02-28T13:05:00.258579,1,100,0.0,49.0,50.0,2.67,11.1,82.1,1,91.8,18
2026-02-28T13:05:00.297741,1,100,0.0,49.0,50.0,2.67,11.1,76.7,1,81.6,18
2026-02-28T13:05:00.345168,1,100,0.0,49.0,50.0,2.67,11.0,76.5,1,92.2,18
2026-02-28T13:05:00.395686,1,100,0.0,49.0,50.0,2.67,11.0,72.8,1,81.6,18
2026-02-28T13:05:00.444928,1,100,0.0,49.0,50.0,2.67,11.0,74.5,1,88.0,18
2026-02-28T13:05:00.499868,1,100,0.0,49.0,50.0,2.69,11.0,80.0,1,89.7,18
2026-02-28T13:05:00.573323,1,100,0.0,49.0,50.0,2.69,11.0,101.8,1,98.8,18
2026-02-28T13:05:00.578381,1,100,0.0,49.0,50.0,2.69,11.0,108.6,1,88.4,18
2026-02-28T13:05:00.618233,1,100,0.0,49.0,50.0,2.69,11.0,102.5,1,90.6,18
2026-02-28T13:05:00.664412,1,100,0.0,49.0,50.0,2.69,11.1,78.6,1,79.2,18
2026-02-28T13:05:00.706438,1,100,0.0,49.0,50.0,2.69,11.2,76.9,1,77.1,18
2026-02-28T13:05:00.752697,1,100,0.0,49.0,50.0,2.69,11.3,77.3,1,89.8,18
2026-02-28T13:05:00.799991,1,100,0.0,49.0,50.0,2.69,11.4,74.2,1,73.5,18
2026-02-28T13:05:00.849986,1,100,0.0,49.0,50.0,2.69,11.4,77.9,1,75.0,18
2026-02-28T13:05:00.894920,1,100,0.0,49.0,50.0,2.69,11.5,75.7,1,81.6,18
2026-02-28T13:05:00.942596,1,100,0.0,49.0,50.0,2.69,11.5,75.4,1,69.4,18
2026-02-28T13:05:00.985437,1,100,0.0,50.0,50.0,4.85,11.6,71.5,1,75.5,18
2026-02-28T13:05:01.048461,1,100,0.0,50.0,50.0,4.85,11.7,69.8,1,70.8,18
2026-02-28T13:05:01.093781,1,100,0.0,50.0,50.0,4.85,11.7,67.9,1,78.0,18
2026-02-28T13:05:01.148280,1,100,0.0,50.0,50.0,4.85,11.8,73.4,1,84.0,18
2026-02-28T13:05:01.259150,1,100,0.0,50.0,50.0,4.85,11.6,123.9,1,97.4,18
